Ontology,OntologyLoadingTime_ns,MetricMeasuringTime_ns,TotalTime_ns
approximated_1ccc6df9-c6b7-44e3-aba3-03f883e3caa8_munication.owl_functional.owl,47176206,8253020,55429226
approximated_ab800909-4401-499f-997b-391fe37a5b13_flu.obo_functional.owl,17218457,9699935,26918392
mixscv.minimal-information-about-any-sequence-mixs-controlled-vocabularies.2.owl.xml_functional.owl,14359798,25569687,39929485
approximated_7758d0f1-6464-4c4e-9a46-1e61e858bb98_swrcfoafmap.owl_functional.owl,18536900,5592530,24129430
approximated_9476f0a8-4abf-43c1-99ef-858e9c621d1f_G_voagv1.0.ttl_functional.owl,21612690,7310702,28923392
approximated_c578193c-b98a-49d0-a436-258b161963ed_DP1.30.owl_functional.owl,22768246,3659674,26427920
approximated_4ec0f112-3241-4f26-993c-87edea45082d_le_strudel.rdf_functional.owl,13962395,3860869,17823264
122f4451-34db-41f5-a4c9-724ac4a23a01_vario.obo_functional.owl,19392344,18892791,38285135
c2879801-42bd-4f8b-93c3-c44ff0b20468_cell.owl_functional.owl,29250641,62701565,91952206
approximated_216c691c-d693-4977-90cd-340e24799c94_Pacific_cod.ttl_functional.owl,10877353,4010774,14888127
approximated_cf8c4998-b83e-482c-ba9a-00dfb5e7b7f3_chemtop.owl_functional.owl,11160542,9842653,21003195
ddanat.dictyostelium-discoideum-anatomy-ontology.9.owl.xml_functional.owl,25405432,17230877,42636309
approximated_160a250e-eb8c-47d2-9809-f399e8f1f132_C3A5rdsost.rdf_functional.owl,18464226,3898208,22362434
approximated_4fa537c8-8aed-453f-9fdd-89a20d1788ec_o_14_01_10.owl_functional.owl,1127869332,3133636236,4261505568
96477e87-707d-478c-8ab2-2424b966ea8d_Software.owl_functional.owl,25102083,2177595,27279678
approximated_a7b84460-303f-454d-b871-c36870d066ce_DataFormat.owl_functional.owl,138312071,215220918,353532989
approximated_061ac8ca-5542-4610-ad64-0b21975d6fe4_enotype_xp.obo_functional.owl,399525695,837678405,1237204100
c35a3853-fc90-4435-b307-7c34619352c6__xp_chebi.owl2_functional.owl,195230376,91104126,286334502
approximated_4890d7d4-03fc-4519-93bc-e0c2fc43508a_lipid.owl_functional.owl,41506586,62134173,103640759
approximated_kb-owl-syntax-unraveled-depth-2-cardinalities.ofn_functional.owl,410881935,1034052872,1444934807
approximated_58939b72-705c-4f17-a16c-a13809d3fda3_Froe.rdf_functional.owl,14043964,3766315,17810279
approximated_029636af-7784-43b6-9aed-0a46929d5f53_roundwater.owl_functional.owl,99454409,210535712,309990121
approximated_48ffb53c-c500-4714-9fc4-8f0b41a29769_op.owl_functional.owl,21755508,15734871,37490379
approximated_c6884822-5750-4a40-8138-231908bad405_emperature.owl_functional.owl,141502247,209005409,350507656
approximated_00517.owl_functional.owl,275192709,570153894,845346603
8853fd0d-e8a1-4973-a1ae-42437e3f18ac_lackPepper.owl_functional.owl,28354386,2317584,30671970
approximated_fed53520-b638-4f9e-b9df-bcf918ceaeb3_RoleImpact.owl_functional.owl,170654966,248491220,419146186
9bf562f2-96ef-4a59-9617-371c1d90a0c8_gallustype.owl_functional.owl,356352630,992523513,1348876143
5ecc49ab-8dae-4405-aaa7-f884198967d9_i.obo.PREVIOUS_functional.owl,373969512,176888449,550857961
approximated_tok.terminological-and-ontological-knowledge-resources-ontology.3.owl.xml_functional.owl,15280029,12388526,27668555
approximated_0144510c-ba33-4385-9af3-74c8c08e94f5_onto.rdf_functional.owl,13276600,5167440,18444040
approximated_1d52231a-9360-459b-97e4-3bfe6f280fe8_Fish_trap.rdf_functional.owl,18371600,3844923,22216523
93c61f02-2394-4933-9167-2e92b91ff37b_fbdvsimple.obo_functional.owl,20118435,31461234,51579669
approximated_da419394-a064-4d26-a6ba-cc48705024ed_ies200512a.owl_functional.owl,22992023,16267514,39259537
4ba3036f-b716-4a28-aede-bbb8664be733_behavior.obo_functional.owl,29429513,61846574,91276087
approximated_f8a9cd27-16f5-46b9-b9fb-78d042dd2847_b_skeleton.rdf_functional.owl,20442253,17175494,37617747
a96e1d00-adf5-4a63-8a01-71a58a5f9878_onto.rdf_functional.owl,9095556,1907837,11003393
approximated_3b37c5aa-32d9-4651-b279-7721c603eb92_Statistics.owl_functional.owl,131025170,214417714,345442884
approximated_3a432069-4634-4322-a23b-9e4830ee4115_g_pipeline.rdf_functional.owl,12949403,3938420,16887823
approximated_0e89c1ff-a8fc-4512-9173-e8338e414178_wl.co.hasoneof_functional.owl,28156862,12272803,40429665
approximated_c65d659f-57ce-4e92-9826-b11a4f9ba0ac_swpatho1.owl_functional.owl,52832721,91175482,144008203
approximated_12b64ea0-1c6b-41ae-883e-0bc5d7cc01b6_ale_cheese.ttl_functional.owl,14282754,4049799,18332553
approximated_88a924c7-ffbd-4dc5-bd9f-0292b312c4f4_stanford.owl_functional.owl,13638584,3765823,17404407
approximated_7be878f0-bbd7-495e-9af3-6f9f1fc4de3f_cephedit.owl_functional.owl,58899753,123386975,182286728
approximated_81f73e92-981d-4ee9-8709-a094eb3844de_onto.rdf_functional.owl,17051109,5133233,22184342
approximated_5839eb82-206b-4404-915c-5eb82c2992f5_susalink.rdf_functional.owl,34832048,63197421,98029469
approximated_4548f22e-56a9-4e79-8ea1-6b29f8211a25_onto.rdf_functional.owl,10313136,5228827,15541963
a20d67df-8db5-4288-9101-33b7a441af1c_matsimple.obo_functional.owl,21868202,26859654,48727856
approximated_a9914662-abf1-46e3-8f26-ba2fbdadab8b_aise_sauce.ttl_functional.owl,15002241,3775787,18778028
approximated_561c8474-1402-4e5e-bcae-59a521273367_cientifico.owl_functional.owl,14312676,9627407,23940083
approximated_4fb548cc-3465-4f90-a357-832b8e7c4ef2_ntic_Web_topic_functional.owl,17987987,7055811,25043798
approximated_11deb920-e7a2-46a6-8163-a3436e668c46_russiaD.owl_functional.owl,19618432,7892794,27511226
approximated_8a49c902-7dc2-4119-a7c1-31f4fd12dd73_reriotaxon.owl_functional.owl,1013760258,1852157439,2865917697
approximated_ccddac71-490e-457e-80e1-ff9d2542b9c5_ontology.owl_functional.owl,211096300,54898528,265994828
approximated_00356.owl_functional.owl,84105770,187054202,271159972
b332ce63-64e4-4fca-a7af-8db76bfd1f47_osimplegaf.owl_functional.owl,2003985407,4108017663,6112003070
approximated_d1f5b50d-a1b1-4a50-8451-c39cb5a67cdd_ecue_grill.ttl_functional.owl,17150544,3743428,20893972
approximated_8d0e676a-0e8d-433f-ad7d-e23ecb81faef_alMolecule.owl_functional.owl,167526546,208355002,375881548
2d09369e-392a-4ef2-a7c9-28334cbdc6f8_ddex.owl_functional.owl,39333601,49688656,89022257
approximated_46320544-5478-4ffa-83be-24503528dab9_tibet.owl_functional.owl,17690436,7928015,25618451
8064ae6e-3f15-44f2-9a15-82f154b0b4fc__pathology.obo_functional.owl,19265127,38090727,57355854
660a2d00-2683-40f4-93a4-df657353cd49_beequivmod.owl_functional.owl,249418787,187894585,437313372
8e76c14b-3245-4e4f-bc59-12fc6a62f168_ballPlayer.owl_functional.owl,21912719,2414067,24326786
approximated_897c3967-7f86-445b-901e-a28a1061f791_crimeall.owl_functional.owl,29270341,12614875,41885216
approximated_80b5734f-e9df-486c-9af0-360728072d04_Biological.owl_functional.owl,128656603,212763022,341419625
approximated_gexo.gene-expression-ontology.3.owl.xml_functional.owl,17545134593,1.71923E+11,1.89468E+11
365543b3-7c4e-4296-93f7-c44ac5c9f163_Beverage.owl_functional.owl,18182976,1997342,20180318
approximated_syn.sage-bionetworks-synapse-ontology.3.owl.xml_functional.owl,349655092,855813205,1205468297
approximated_b5c1f0ec-1786-41c9-93b8-104c0d7df3cd_Knackwurst.ttl_functional.owl,17166839,3685509,20852348
approximated_c7bec731-338c-4814-9619-7ad78b7d6272_enceSystem.owl_functional.owl,138895305,216305818,355201123
423c2a42-4cbf-467e-b2b5-ec345a19e8b8_flanzenatlas_W_functional.owl,13739894,764145,14504039
approximated_f138fe99-5d07-4230-94ff-87c79e794fc1_odWorkflows.owl_functional.owl,49534566,60285235,109819801
approximated_00764.owl_functional.owl,1448438939,3978768189,5427207128
approximated_28d340c7-b92c-408b-b634-4aa891a5e833_hing_float.ttl_functional.owl,15408265,3839398,19247663
approximated_68727015-75a6-471a-97fa-815490c65d8e_SLACKSed.owl_functional.owl,19634108,14783417,34417525
approximated_7aa8ae86-c859-4d80-b127-c5ab59dd8870_PaulFisher.rdf_functional.owl,12429166,3009535,15438701
approximated_icf.international-classification-of-functioning-disability-and-health.3.owl.xml_functional.owl,133346571,105454238,238800809
approximated_onl-dp.dataset-processing.1.owl.xml_functional.owl,46609751,53881154,100490905
approximated_7c151c7b-acfc-4cc9-b34c-ab54bf5d42b6_Tshirt.ttl_functional.owl,19695118,4986217,24681335
approximated_21d7bd7e-df34-4706-a3ae-0a21640d10cf_Database.ttl_functional.owl,16950594,3766771,20717365
approximated_0ce43e11-7c00-4efb-9e91-6e46c74562d5_Chura_kampo.rdf_functional.owl,13996120,4056782,18052902
approximated_850a3d66-6b2e-4093-ae2f-1670a7aa88e5_wines.owl_functional.owl,19399028,2990416,22389444
approximated_997abf3f-ccf0-4b24-86bd-f2ab13e2340f_enna_bread.rdf_functional.owl,15690496,3774359,19464855
approximated_ffb25aa0-b666-470d-877c-991a84b64b31_Assessment.owl_functional.owl,72814717,145478749,218293466
approximated_ontodt.ontology-of-general-purpose-datatypes.2.owl.xml_functional.owl,24679907,21465239,46145146
approximated_98057e8f-e66a-4535-b551-5189f30cbbc1_Computer.rdf_functional.owl,10334674,3904287,14238961
approximated_57492819-32d5-4a87-9b52-18e560803929_tibetlink.rdf_functional.owl,33619833,59595150,93214983
approximated_fb785d84-1c83-42e2-88f4-2e17a2534321_COSMOtop737.owl_functional.owl,324832074,557007017,881839091
approximated_3b719436-1d24-44f4-a745-1db38a42fd00_lack_dress.rdf_functional.owl,16628017,3678973,20306990
approximated_60d724ea-faf6-4086-a0dd-52e7dcb2d5ac_iabibixmod.owl_functional.owl,14551290,4571407,19122697
approximated_1911ef68-a79d-4be7-a2ca-96ab2e0eb63a_Radiator.ttl_functional.owl,9955627,3700121,13655748
approximated_325c071f-d3da-412a-ad34-7dda52fb6fdf_me_plaster.rdf_functional.owl,10782944,3757570,14540514
approximated_2a98e8ee-da83-4f98-a31f-0f0d004b59a9_nce_device.rdf_functional.owl,13001574,3698583,16700157
approximated_590948cf-ed20-40d0-8ab9-34dafd047f6e_ad_Company.rdf_functional.owl,18113606,3660843,21774449
approximated_8a0f3776-a145-498d-bff7-015edd0be169_ongkhalink.rdf_functional.owl,34212420,56539086,90751506
approximated_543bfb50-32c0-48dc-aafe-fc1108656fa4_rd_scraper.rdf_functional.owl,13106463,3856436,16962899
approximated_122d8dcf-7c3a-4b7c-86c2-1a6a2fba58d4_Microbiota.owl_functional.owl,179770105,206616145,386386250
8f1b07f9-eb69-469b-8028-ad1dd938088d_icalArtist.owl_functional.owl,27293833,3087090,30380923
approximated_6a95ec26-3b7f-4de9-ab20-2cda9d85ea54_thday_cake.ttl_functional.owl,15184572,3929917,19114489
approximated_9c44339e-f0bf-4e88-9860-618ee51262e7_Cerveau.owl_functional.owl,52759432,8022101,60781533
34dde4d5-c21b-4eee-81f2-cba77445b687_icalobject.owl_functional.owl,22104794,29326700,51431494
approximated_a49d4cea-08a9-4ed9-a108-97f2e7304102_ansportAir.owl_functional.owl,98803446,208396301,307199747
52d95ca9-bd27-4362-9711-3ec583ba250c_egenechrom.owl_functional.owl,208784409,402214624,610999033
approximated_7241c10b-f5c8-49a8-8863-6030de42cebc_to.owl_functional.owl,27231884,57149442,84381326
214c56b4-f152-4744-ab3c-c5ddd03371b8_e_ontology.obo_functional.owl,16711970,11569059,28281029
approximated_ecb4979b-478a-4e63-ab3f-05a121216418_Boat.rdf_functional.owl,9454667,3801745,13256412
ade84140-dcaa-4a24-bc20-4ed2200899b2_nt_anatomy.owl_functional.owl,17884152,3493004,21377156
0031e842-675f-4d7f-bc0c-0483801ad743_umls.owl_functional.owl,16638093,6511155,23149248
approximated_b73f31df-439c-460a-9630-bb257cdbb292_umentation.owl_functional.owl,22588810,16311623,38900433
approximated_389c090e-0ce3-4e64-955c-baac4802fb14_TRIAC.ttl_functional.owl,15579385,6448614,22027999
approximated_00760.owl_functional.owl,5335641723,12075034041,17410675764
approximated_71bd0ed1-2548-402a-9dfb-40afb1811c80_CNR.owl_functional.owl,11837912,4713554,16551466
approximated_fcb898ec-b2ad-4892-a303-86e5aca440d8_phenElecMag.owl_functional.owl,133728018,214346452,348074470
approximated_34149e5f-89c5-40bc-a9e4-f8e30b9558a1_rola_68030.ttl_functional.owl,14457111,3810452,18267563
b3685c5c-757d-49f8-8998-81511504d207_usgeneview.owl_functional.owl,17904710061,60048627872,77953337933
approximated_298ecb64-cdf6-4505-996d-4a7eef7d676a_Oltermanni.rdf_functional.owl,13247347,3881503,17128850
approximated_0b37300d-a741-4bed-996b-0ee6df83ad07_lifecycle.owl_functional.owl,19671684,1329343,21001027
approximated_18fee752-ff6b-462f-ae14-e3846cf412d2_COSMOtop983.owl_functional.owl,481935288,824151549,1306086837
approximated_8be77dce-71a2-4f02-a444-5c90ade52084_2_5_0_1_TQ.owl_functional.owl,23830567,21907263,45737830
approximated_fe3db66c-4163-465f-afe7-4d168f2dd861_rniture_v1.owl_functional.owl,19479914,19065434,38545348
approximated_bro.biomedical-resource-ontology.14.owl.xml_functional.owl,18784213,25778533,44562746
approximated_04d834ea-d416-4f0d-a705-78adb0b75817_phenEnergy.owl_functional.owl,141452499,228603929,370056428
approximated_9c5f4410-3b19-4b47-ace0-72afa39ed36d_Cointreau.ttl_functional.owl,14983448,3715377,18698825
92ec21ac-3051-4ac8-8837-9748de1e1f0e_onto.rdf_functional.owl,11077691,1834365,12912056
approximated_935b0af2-72f6-45f7-8ad7-88f1da6f26e7_bibo.n3_functional.owl,10987489,5532565,16520054
approximated_cf9aef34-ad4b-4335-b802-a83cac432b7c_NLexOBOUBO.owl_functional.owl,76297917,159916584,236214501
approximated_bd3461c9-776e-40b8-bad0-4e27168ab016_hOperation.owl_functional.owl,139930648,248182727,388113375
approximated_90c541f4-53a9-49ce-b6f2-8cce1ee27c35_factbookont.owl_functional.owl,11210621,7004711,18215332
approximated_ctcae.common-terminology-criteria-for-adverse-events.2.owl.xml_functional.owl,101016080,200906807,301922887
d879ee42-d275-467f-b52a-3861b608efef_o.obo.PREVIOUS_functional.owl,29862703,66976084,96838787
approximated_632f787d-efc4-4bc3-bbf7-8da67ffb5243_Bndictine.rdf_functional.owl,17239098,3683999,20923097
approximated_61b78353-a18a-4013-9605-e4dddf01b04a_tric_motor.ttl_functional.owl,13742587,3693690,17436277
approximated_898618e5-5896-4f35-a66f-19db0e94fa28_mergedtbox.owl_functional.owl,5550854450,14352460369,19903314819
approximated_7c6e5af5-2a85-4aff-b90b-52234f0107b5_MO_spatial.owl_functional.owl,17482998,16176874,33659872
approximated_19c96939-b7eb-420c-b1be-4a587bcb5e10_dtn.owl_functional.owl,11533083,7537372,19070455
approximated_0622306d-b199-46cf-a6da-daded8927136_PaulFisher.rdf_functional.owl,12361868,3050531,15412399
approximated_a7c202ca-1cdb-4ab8-8b56-aace7131e62c_ttage_loaf.rdf_functional.owl,15745893,3980067,19725960
approximated_6889341f-923d-4952-8f99-169cd957a495_RAMrdf.owl_functional.owl,46509736,6425415,52935151
96a48f6d-4853-49ee-a9d5-989f15421346_Colour.owl_functional.owl,16994394,1758075,18752469
approximated_0b3dc70b-705f-472b-8ade-920411b2b37d_matrIsotope.owl_functional.owl,259687616,243619434,503307050
approximated_kb-owl-syntax-unraveled-depth-1-cardinalities-disjointness-triggers-constant-classes-relation-axioms-value-nominals.ofn_functional.owl,764412960,1745513713,2509926673
approximated_03c3aa03-aae4-403c-bddf-8ed35ceaf29d_furniture.owl_functional.owl,23007937,21784584,44792521
approximated_bef8e5c6-0100-4eaa-8a53-ed0f4f9a22e2_Pinch_valve.rdf_functional.owl,10558195,4213862,14772057
approximated_1826e870-3854-44e4-8447-5b885042b434_ingContext.owl_functional.owl,16422415,5546622,21969037
approximated_USDA_sr25_NF0_25.owl_functional.owl,195133621,67174593,262308214
approximated_e751bc98-f19d-4781-bb1f-72b9351a597b_algorithms.owl_functional.owl,35462028,52582024,88044052
approximated_17faf5d1-363f-4864-b379-db9202469345_storage.owl_functional.owl,19098984,16960892,36059876
0441386e-7bc3-4e91-8ca3-4fe712bfe748_idomal.obo_functional.owl,116949425,172462545,289411970
approximated_82a41ef0-276b-4211-ae30-5967a9c8f677_Amiga_4000.ttl_functional.owl,18539587,3672642,22212229
approximated_kb-owl-syntax-coreference-IDs-km-relevant-cardinalities-disjointness.ofn_functional.owl,835292519,2174114338,3009406857
approximated_4b3e1426-4dad-42f7-b027-d23aefd71d0e_time.owl_functional.owl,8611931,1019595,9631526
approximated_c090672a-8c6f-4cd9-bfd9-00ea4322bb21_matrIsotope.owl_functional.owl,128865036,212573586,341438622
1d4c57b7-cbfb-4332-a588-7bc6c1544119_imitive1.0.owl_functional.owl,103170882,247806976,350977858
approximated_94f3dd07-1c32-4e01-9b6b-d2be29eb26b4_postcode.owl_functional.owl,11793237,6839150,18632387
f1c4f89c-8ac6-4acb-83f7-d9c5a3900e87_pienschrom.owl_functional.owl,13029402,11224595,24253997
approximated_23a49a22-4c0a-484b-a628-9306e13fe4cd_Burren_Gold.rdf_functional.owl,11556021,3650048,15206069
approximated_b69fead2-839f-4fae-b0e2-774fdaa13ce1_anMassFlux.owl_functional.owl,133206757,213683006,346889763
approximated_804b369f-eca4-4d92-b778-473c60d2317e_reprSciLaw.owl_functional.owl,133459521,216712527,350172048
approximated_517b9add-aee0-43e3-a624-116a470298a8_otrochozoa.rdf_functional.owl,15143214,3681802,18825016
approximated_346152e4-2806-4d3b-b43c-f2bdec34a25b_eDirection.owl_functional.owl,136373780,216324446,352698226
approximated_a3efc75d-1f08-4fec-aec8-fbe70bfaa5f2_em2bio2rdf.owl_functional.owl,13854902,7324713,21179615
approximated_00336.owl_functional.owl,11567844,6066171,17634015
approximated_4c28c1d4-69dc-48b1-9236-d90814e068f5_icipatemeeting_functional.owl,18401044,9551477,27952521
approximated_580730a0-501d-442c-8b93-76a95f8d624b_Billhook.ttl_functional.owl,10799691,3764967,14564658
approximated_0866c3a3-ace4-475b-8058-cc81c65201dd_orialstep2.owl_functional.owl,15205577,7639875,22845452
approximated_04af3725-ca94-4600-a682-c7b32fa0d575_hOperation.owl_functional.owl,138118554,213239817,351358371
approximated_ec617de2-7fac-4d03-b9af-dcceb8ba9c94_nstability.owl_functional.owl,141626724,250307168,391933892
b1255558-9e5c-4861-9122-b734d01cde9c_psimi25.obo_functional.owl,32447289,64089286,96536575
approximated_24d58118-70ef-4a73-9019-c7d9495d645e_ipronto.owl_functional.owl,15641542,7565382,23206924
approximated_c957f70a-b19f-4e0b-a371-a9d1b1bf4310_odProjects.owl_functional.owl,15675528,11712288,27387816
approximated_fhho.family-health-history-ontology.1.owl.xml_functional.owl,30274602,23813102,54087704
approximated_dea8a805-1870-4776-9d3c-6539e9863180_ssnenergy.owl_functional.owl,87488693,38712307,126201000
approximated_356a0e9a-204f-48c9-9450-e7a7525ef9f3_brokercomm_functional.owl,18753049,11158795,29911844
approximated_2038c0b7-8c15-4c5b-817e-8d456d941e5e_roughtest.owl_functional.owl,13002287,1934113,14936400
approximated_4b0c067a-5040-4b63-b6f1-6224f35886d3_Emery_cloth.ttl_functional.owl,15356992,3644507,19001499
approximated_7fc1ca3e-5f93-4945-a2ce-bb3bde545b7e_trait.owl_functional.owl,12356737,5300069,17656806
approximated_d4edaeb8-2c23-43e1-8b37-ab4392fe6272_cation1006.owl_functional.owl,10974900,5061164,16036064
approximated_8bd31808-36c1-47c3-8a86-c4570f46ef9f_ignaspects.owl_functional.owl,64007095,32240192,96247287
approximated_e97846c7-c6ea-4b52-9782-90bc054aba38_CategoryMockup_functional.owl,9968746,1739599,11708345
approximated_34523952-c1a8-4b75-9193-52518fb77f00_Event.rdf_functional.owl,15475947,4327768,19803715
approximated_06262795-6134-4243-b6f9-9ec35645d49c_Seafood.ttl_functional.owl,9726919,3687430,13414349
approximated_00351.owl_functional.owl,14206067,19965780,34171847
83908b3f-ff09-49e4-a85d-dac7f51e3c99_tygmlcodes.owl_functional.owl,47177456,102153185,149330641
approximated_45470f6d-f0f6-4d83-b8a7-c7da11e5091b_ving_watch.ttl_functional.owl,10409784,3929392,14339176
approximated_00118.owl_functional.owl,16751254,3980260,20731514
9b3a149f-14a0-4caf-a98a-7485fc816da9_da.obo.CURRENT_functional.owl,156341278,358796140,515137418
approximated_00391.owl_functional.owl,2354081002,2855480386,5209561388
approximated_814acacf-c501-470c-bd1c-b8d8e76d11aa_elBaseline.owl_functional.owl,12337303,2268966,14606269
862ce18c-7b00-4c72-b690-cb00c77453bf_im_generic.obo_functional.owl,17777324,10701477,28478801
approximated_a7dbd416-d021-45ad-a8d1-fd34fcafa5ad_musAGsmall.owl_functional.owl,13605727,6980736,20586463
dea1d581-0262-4c19-8960-df5132b722d7_Governor.owl_functional.owl,20454173,2281454,22735627
approximated_d28c85ea-fe9d-4f92-9480-525fa55dcde6_onto.rdf_functional.owl,17613996,4999124,22613120
approximated_06ddeeb6-7d97-4bde-9c9c-4566ed618f3c_den_cheese.ttl_functional.owl,16507407,4476057,20983464
approximated_42d4f369-a308-4da9-a39e-7490fbc95b60_ening_gown.ttl_functional.owl,11639891,3708225,15348116
approximated_5e16bb8d-698f-450e-a490-d6125510edaf_nAtmoFront.owl_functional.owl,141434692,214315321,355750013
approximated_adcb2ff8-0271-42aa-a4a6-92d7ead1a2f6_annotations.owl_functional.owl,40138651,11439518,51578169
f3631bd7-265b-4bec-b954-0098e03e5a8b_Song.owl_functional.owl,18649377,1372787,20022164
approximated_071feca2-a248-4370-97da-ff1d0b83c571_logyv0.1.3.owl_functional.owl,19758569,26608061,46366630
approximated_94aa2170-c7be-433f-a094-e630259e88cc_Triplestore.ttl_functional.owl,15787821,10644023,26431844
0b3204d4-768b-4e1f-b8a6-33d629d5ae91_xaosimple.obo_functional.owl,124681110,256339869,381020979
approximated_25cbf8b0-b6b9-4727-b2b6-13a4486bea08_Bonox.rdf_functional.owl,14344216,3790661,18134877
approximated_7b72d914-fa9d-4e42-990a-31fbceeee519_Spinnerbait.rdf_functional.owl,13530887,4002706,17533593
approximated_915e4546-eb2a-4581-8a3d-e6c47864ecb3_event_functional.owl,17655824,12080957,29736781
approximated_ccont.cell-culture-ontology.2.owl.xml_functional.owl,410637728,1203841043,1614478771
approximated_0963a8d5-30f6-4149-b4a1-5c5bd9a770ed_b_applications_functional.owl,12678731,2868375,15547106
44abf405-28c2-40f6-bf5f-ed01b4405bd8_phenotype.owl2_functional.owl,17425799,13942892,31368691
approximated_afa98395-de7c-4ea7-9f75-d5894ec0cb56_Book.rdf_functional.owl,17773359,3707073,21480432
approximated_1b222aef-b11e-47a3-9890-669ac71d7b99_id_airship.ttl_functional.owl,15544282,3718327,19262609
approximated_078e998b-d45d-426e-bd56-cb33f5850404_Compass.rdf_functional.owl,11702568,3751023,15453591
approximated_4db21626-a91f-4181-b0ec-91211d548725_file.owl_functional.owl,40343084,15740472,56083556
approximated_eaf29844-6857-4773-b676-e77a2046a79b_COSMOtop877.owl_functional.owl,424674680,713740839,1138415519
approximated_e1c3c113-501d-450a-b7b8-55723d0c7227_tcodexlink.rdf_functional.owl,40849771,66311493,107161264
approximated_kb-owl-syntax-coreference-IDs-disjointness-triggers-constant-classes-value-nominals.ofn_functional.owl,915024965,2173522871,3088547836
approximated_01c64560-1e76-403a-807d-a0407e63b310_allustaxon.owl_functional.owl,530027733,1082578331,1612606064
fdd9ae77-4904-4899-8473-1229a23860c1_es_merged.rdfs_functional.owl,37756213,19770958,57527171
approximated_kb-owl-syntax-unraveled-depth-3-relation-axioms.ofn_functional.owl,380766121,911549319,1292315440
approximated_9076e49b-3dba-42b2-a988-83e1e559ce4d_prSciModel.owl_functional.owl,142185115,214116164,356301279
approximated_69e5a74b-ac74-41e0-94f0-ad3f3f67c1c0_Keychain.ttl_functional.owl,14111796,3799866,17911662
approximated_a88846e2-4510-4d94-9e73-2f65cb562f20_StarTrek.owl_functional.owl,25172028,6764367,31936395
approximated_3fa72cf6-a731-475a-981f-9e917fd38c68_roo_121016.owl_functional.owl,30710915,28005925,58716840
approximated_1e52e6be-def2-44af-9372-95c92fdff4bf_Hori_hori.rdf_functional.owl,12707680,3981225,16688905
approximated_kb-owl-syntax-unraveled-depth-1-km-relevant-cardinalities-disjointness-triggers-constant-classes-value-nominals.ofn_functional.owl,738647850,1651309730,2389957580
approximated_kb-owl-syntax-unraveled-depth-1-cardinalities-relation-axioms.ofn_functional.owl,459301472,1125566323,1584867795
approximated_045918bf-d81a-4587-836f-a4c882c4de70_odData.owl_functional.owl,33302086,33436095,66738181
approximated_8f2b327d-fde6-424e-848f-d9139b514d5c_chemElement.owl_functional.owl,24292513,29601853,53894366
approximated_37e22492-f0fa-4dfa-be3b-1a583bc028c4_Grouper.rdf_functional.owl,10588373,3913766,14502139
approximated_70896ed0-05ef-4229-8785-1179ac971435_urn_valves.ttl_functional.owl,12774552,3812670,16587222
approximated_239c43c2-9d6c-4b55-bf45-e969162768e9_classified.owl_functional.owl,3485308871,8915134055,12400442926
approximated_219b3e3a-06ab-4045-81d9-ec64edad8f08_Sensor.rdf_functional.owl,36785125,3715125,40500250
approximated_2fe90a7c-1b78-4f12-a71a-d6c14d78b431_st_extract.rdf_functional.owl,11430591,3663427,15094018
approximated_dca186b9-faaf-42ee-8223-2d37d4f1ce11_roo_120219.owl_functional.owl,29708824,28493942,58202766
approximated_1112d6f6-08e3-4cf0-a48d-7766522ef1eb_admingeo.owl_functional.owl,17779771,8598328,26378099
approximated_ccda34a8-70e9-4c9e-83d0-430b123eb0f1_sciRole.owl_functional.owl,20543994,22547619,43091613
8b232f41-3999-4fbc-a36a-ad195e5c2505_oryDraft_pages_functional.owl,10883000,924112,11807112
approximated_616b8a5b-c5c8-4fa9-b7b9-b9e074d59e28_LinkedData.owl_functional.owl,20691056,18284382,38975438
approximated_903b191b-9013-4a00-a05b-79742ad73a45_TFProp.owl_functional.owl,13744420,2367556,16111976
approximated_699a5a47-cb40-4eaa-b332-9c9cbea575ea_wn_sweeper.ttl_functional.owl,14240769,3653023,17893792
72ea2dba-9cea-4c76-adaa-fc574a7e04eb_ieIngredienzen_functional.owl,9526338,778311,10304649
approximated_d49534d2-db7b-4c9f-aba1-f007335b2d0d_COSMOtop971.owl_functional.owl,465400039,805920764,1271320803
97ed97c5-d53d-42f9-83af-740cf3afde89_lanogaster.owl_functional.owl,840491444,1717395096,2557886540
21652974-5f67-4bda-9345-df031c1a939f_scarDriver.owl_functional.owl,18050992,1519960,19570952
approximated_cfa880a5-e229-4db9-8537-6de5d0b099b1_bibo.owl_functional.owl,12373239,5592385,17965624
approximated_58c7a8af-c8f3-4eea-a674-61ea86962c9d_geMetadata.owl_functional.owl,17311212,9189945,26501157
approximated_ab8f3afc-9763-4460-98c6-640ebe4b91e5_prov.owl_functional.owl,10814314,4387015,15201329
approximated_kb-owl-syntax-unraveled-depth-0-km-relevant-cardinalities-triggers-constant-classes-value-nominals.ofn_functional.owl,152243461,363158338,515401799
approximated_3a014173-f0ea-4239-a304-129bdfdb8d5f_low_treats.rdf_functional.owl,10989741,3996926,14986667
approximated_be155ac2-055a-444e-90f7-e8769ab9448c_ir_whistle.ttl_functional.owl,11536923,3995146,15532069
approximated_00bdad37-24cb-4bff-a36c-161b1845f8a7_Zotero.ttl_functional.owl,11326455,3667811,14994266
a45fd058-5cb5-48f7-bdad-b7a762b9b9a2_ysfunction.owl_functional.owl,21335103,15434071,36769174
