Ontology,OntologyLoadingTime_ns,MetricMeasuringTime_ns,TotalTime_ns
approximated_3b49a314-d686-4591-b809-81cbe64b2c32_matrEnergy.owl_functional.owl,143266183,231092110,374358293
approximated_1610cbca-9dc9-446a-a1d6-2fd52ebf81b2_Dowelmax.ttl_functional.owl,9376468,4155441,13531909
approximated_b4f35778-b471-43d0-bac8-dc13a990a393_Mormyshka.rdf_functional.owl,14107304,3959213,18066517
49cbd881-2b40-4dce-bcd9-d8008d983a28_ysfunction.obo_functional.owl,101336649,17924549,119261198
approximated_82006a15-7367-4d03-945f-33f5e4a44273_onto.rdf_functional.owl,17321728,6624864,23946592
approximated_ac1fae27-a56b-4713-b1f8-6dcdde27aae8_oordinates.owl_functional.owl,68225241,127074066,195299307
approximated_07121eb4-c2e9-4740-a50e-bec32b357bf3_preonto.rdf_functional.owl,12393472,5224618,17618090
approximated_3431dabe-b559-42d2-811b-0c579ae9a13c_Massage.ttl_functional.owl,15975750,3734832,19710582
approximated_32f6e531-f8f3-4bb3-a0f7-25c664c6acba_ecule_role.owl_functional.owl,248763436,563675028,812438464
dc4e24d0-5256-4912-b3be-36105ab1b907_p_CLEMAPA.owl2_functional.owl,275215534,673546706,948762240
approximated_1fc30ab1-b64a-44b2-b4fe-0402806b091c_Virtuoso.ttl_functional.owl,16401540,3683478,20085018
approximated_0fdf1f39-704c-4e6c-b3a0-c871b3bd1707_EDAM.owl_functional.owl,81002652,212358104,293360756
5bc14acf-73cd-46fc-976a-db380540101c_data_center.owl_functional.owl,55407125,74165833,129572958
approximated_56845102-ba92-4662-adbc-4fc38a355d7b_TFS.owl_functional.owl,22313987,6268803,28582790
approximated_a2920fe4-23bf-4c8f-b1b5-084212e6f3e3_ceGeometry.owl_functional.owl,133472340,224834021,358306361
approximated_953aa9d2-d6f6-453c-bb34-18a7fc47f7e3_Potato_cake.ttl_functional.owl,79178270,3772451,82950721
1bebb1d6-7fbf-4634-af0d-9fd70f878427_ts_DAG_1_3.owl_functional.owl,34364137,44440785,78804922
approximated_345f158c-997b-45ee-a3a1-83ebd2d33d2c_eryContext.owl_functional.owl,100487899,11135068,111622967
approximated_0d10680e-34e3-472f-be86-47be11db9a67_stateSpeed.owl_functional.owl,236912325,222842121,459754446
approximated_42203f3a-bde1-47ca-a6f1-a5f71044eb50_SOG_Knife.rdf_functional.owl,73127561,3749805,76877366
approximated_sso.syndromic-surveillance-ontology.1.owl.xml_functional.owl,36340635,8610080,44950715
approximated_cca6f513-d151-4a2c-9e4e-8a7dda781d0c_Rationales.owl_functional.owl,88619728,61525927,150145655
67d80e15-a36a-4f87-8f0a-99c6de37ac35_atomprimitive_functional.owl,73725533,5679575,79405108
approximated_168c1edd-a67a-494c-b1be-4b5839700243_vsao.owl_functional.owl,28346484,22438361,50784845
approximated_b3060fcd-c837-44fb-b4b0-5c8911107a9a_dtn.owl_functional.owl,86172990,7906450,94079440
approximated_5b850a43-95b6-4a41-8e17-97f2aae70514_iComponent.owl_functional.owl,303929642,300029180,603958822
8d19d7cf-e876-4f4a-8c7b-864635eb5d96_pathway.obo_functional.owl,31174231,46120883,77295114
6e0f4e17-6524-4acf-958d-b64f1376f0e7_mpathmerged.obo_functional.owl,26207209,38050969,64258178
approximated_0115df36-b26f-472f-8081-0ff27f40980b_e_blasting.ttl_functional.owl,11276670,3788667,15065337
approximated_ccf9ed40-e244-4225-a4e1-e81546e03575_1058s3s3s4.owl_functional.owl,18264621,7330857,25595478
c7d095b3-de97-45c4-b928-21511cd9f53a_orieDer_Mensch_functional.owl,18099406,2651768,20751174
approximated_3ad89c33-f622-4697-a38a-ca3c5b13b9fb_Bribery.ttl_functional.owl,9762193,3630050,13392243
b49f170d-f76e-4aab-8b29-a3710642bee2_phylobase.owl_functional.owl,19620769,27664181,47284950
approximated_7fcef5e5-6711-46da-a346-511f20a4b7b8_phenGeol.owl_functional.owl,142227278,245966728,388194006
approximated_1f6bd5c5-cbef-4d18-98f1-823f6ae30409_esc.owl_functional.owl,33970369,11469666,45440035
approximated_911780f7-fe24-4091-89f6-26be690e27dd_Endmill.rdf_functional.owl,11985111,3899648,15884759
approximated_64d2b920-0f50-49e9-9e4f-be6f28624991_mantics_v5.owl_functional.owl,29441377,22867385,52308762
approximated_357c5335-0cfb-417c-a74d-6d3779cd2adc__United_States_functional.owl,13211525,2007655,15219180
approximated_74aa452c-eb00-4ddc-a0d1-0ff78b3ec595_Bucksaw.ttl_functional.owl,16530436,3676900,20207336
approximated_0cb0ae64-8cd3-42ef-9e2f-7acfd626c4a6_COSMOtop779.owl_functional.owl,349032421,598891197,947923618
approximated_2ded1de7-16cf-4ddb-86f0-17045012df52_climZone.owl_functional.owl,89432531,142320849,231753380
approximated_058f0beb-5a40-4168-8e58-c1fc8d19a76f_ilaAnatomy.owl_functional.owl,218608438,569746127,788354565
0114933a-4dc8-4fe1-a966-81e46b6c4d89_an_anatomy.obo_functional.owl,32162090,36405761,68567851
approximated_2c18d3dc-bbf5-444f-a9c6-dd254ec84a6d_Toolbox.rdf_functional.owl,15944801,3633898,19578699
approximated_1622ff42-dc68-4e0b-afc0-ef2b5a001b8b_103onto.rdf_functional.owl,18054099,5709466,23763565
approximated_e118f370-e16d-4438-a232-c71b1d55c258_emtopbforo.owl_functional.owl,27994149,10527072,38521221
approximated_40ffe51e-eda2-4415-9d0e-973629b32524_EHDAA_functional.owl,78696530,128878928,207575458
approximated_204e5fbc-62d2-4dff-8543-1fb4ee2671c2_Norvegia.ttl_functional.owl,13017789,3944439,16962228
approximated_0eaf16b4-ad9e-4de9-8902-496ee7451c29_A23_battery.rdf_functional.owl,18353313,3821175,22174488
approximated_704f6550-dfae-4072-9b8d-47a04247b64f_s_fountain.ttl_functional.owl,10604188,3705696,14309884
approximated_00424.owl_functional.owl,42107204,105256318,147363522
approximated_19c68c88-def2-4dd2-b8de-d85544b1433f_phenElecMag.owl_functional.owl,136869509,248699218,385568727
approximated_1be661fa-43bb-4c4c-adbc-51ffd7e788c8_bookroom_functional.owl,20230329,12174997,32405326
56bcd907-a696-489d-ac44-5df521df3c60_theme.owl_functional.owl,11065610,12398640,23464250
approximated_1a6a55c4-89f4-424f-9c16-92ed1b1d5f97_matrAerosol.owl_functional.owl,127393295,291231184,418624479
approximated_kb-owl-syntax-coreference-IDs-km-relevant-cardinalities-disjointness-triggers-constant-classes-value-classes.ofn_functional.owl,869115030,2265340792,3134455822
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities-triggers-constant-classes-relation-axioms-value-classes.ofn_functional.owl,382550260,1071127671,1453677931
approximated_kb-owl-syntax-unraveled-depth-2-km-relevant-cardinalities-triggers-constant-classes-relation-axioms-value-classes.ofn_functional.owl,546640847,1046674726,1593315573
approximated_d510326d-c387-4e95-a41f-015d1a61f2f7__functional.owl,19708956,23230342,42939298
approximated_2e8670ac-e7aa-4a67-8c38-a62efbbf987b_Mizithra.ttl_functional.owl,14654444,7795127,22449571
approximated_122890f8-24d2-4cd9-9140-158f8f1b4c6e_Blintz.rdf_functional.owl,20571946,6382023,26953969
approximated_776220a0-e09b-4dcd-9700-4998ec01ffb7_Photograph.ttl_functional.owl,17446812,3682313,21129125
approximated_6e192eed-b4a6-428a-9658-bf6e21929dc3_tinalisMOD.obo_functional.owl,1379031202,3125588584,4504619786
approximated_00646.owl_functional.owl,104617768,255931658,360549426
approximated_41b5ecb2-1b3a-40d6-81f8-ca867ca90a71_32_battery.rdf_functional.owl,15175673,3898567,19074240
0431efde-8b36-4395-9dfd-2cec62ded032_y.obo.PREVIOUS_functional.owl,50930575,81688819,132619394
approximated_243113e0-4ba3-4f81-b5a2-e238d7cbe35e_ulic_motor.ttl_functional.owl,13334801,3726575,17061376
approximated_7d8f4faf-b854-486a-bfed-cd4a9e9a55ac_Rollmops.rdf_functional.owl,15228390,3738860,18967250
approximated_397af8f6-f399-4fff-a2cf-fe49d283259a_scro.owl_functional.owl,24560366,5118576,29678942
a1bad8f6-3744-4b83-938c-249f15bd9f4f_ccerPlayer.owl_functional.owl,21477085,3638241,25115326
approximated_037c4cc6-b478-4b19-977c-78413e2a5b50_hragm_pump.ttl_functional.owl,11593684,3671798,15265482
approximated_f36c7203-fbc7-42de-aa7b-ce2463c9dc52_family.swrl.owl_functional.owl,9766042,2953340,12719382
approximated_1931bdad-410a-4f37-bf8b-a851bebb9357_Brie.ttl_functional.owl,17513362,3739547,21252909
approximated_990efa33-1c11-471c-bbad-78ff9e7266bc_pmbokref.owl_functional.owl,54904130,83690917,138595047
approximated_4b9200c5-0285-4e2a-96ad-3ca22fef2b41_tance_edit.owl_functional.owl,49317462,45386055,94703517
approximated_6f3e3f37-8bcb-4817-80e5-35d9d1d41c86_idDynamics.owl_functional.owl,134904237,211067590,345971827
approximated_13e5ed6f-4c73-4fb9-8fe5-e172388b790e_Chainsaw.ttl_functional.owl,11906104,3844741,15750845
approximated_025133cd-6e9b-4f43-a9f8-adc548531d0b_Cementite.rdf_functional.owl,13805809,3781559,17587368
dec8903d-7933-4f80-b903-f765983da6e7_gams.rdf_functional.owl,21711278,38866351,60577629
9d039558-dfc0-488c-9a4e-92a0d699b39f_ONRT.owl_functional.owl,18160073,4123582,22283655
approximated_eb3b16cd-affa-400f-9713-98bd93cf46ae_Umnumzaan.ttl_functional.owl,19262437,3601024,22863461
approximated_be7a6d0b-0f76-4fe7-bd1f-a34ae731bd81_RLExamples.owl_functional.owl,12907281,5121840,18029121
a1e4623b-1faa-4e69-a606-5d5c4ef90f5f_Locomotive.owl_functional.owl,15326369,1607355,16933724
approximated_fe6e5805-99fe-45cd-b599-5b6b1a0c6a5b_onto.rdf_functional.owl,13245552,5043919,18289471
approximated_422f8d3e-c662-483c-a752-41647b5cc1d7_basic.owl_functional.owl,648353065,1600847349,2249200414
c5eec99a-285f-41a3-952e-1e3c06967961_Heilpflanzen_B_functional.owl,108017605,783183,108800788
approximated_0000212a-38bc-4129-898f-70d1e9114863_Lion_Bar.rdf_functional.owl,14039315,3674075,17713390
approximated_aa7460c4-3092-4c0f-a6ef-7855cfcae456_Microbiota.owl_functional.owl,136860368,212983665,349844033
approximated_02e23efb-644c-4dd3-8971-e514087e900c_programming.owl_functional.owl,16920474,10176054,27096528
689600ca-4a5f-43a4-9483-58415f627c66_ioequivmod.owl_functional.owl,744944386,578486720,1323431106
cptac.cptac-proteomics-pipeline-infrastructure-ontology.3.owl.xml_functional.owl,26350910,4167302,30518212
approximated_71a6f8a4-faa3-4998-935c-1e37b3eee4a3_Shanklish.rdf_functional.owl,16744999,3773579,20518578
18b168a3-8696-45a7-afc9-b8d532a2eb04_fbdvsimple.owl_functional.owl,19094936,19891181,38986117
66ce60c0-09e6-4dc3-bec4-c99dd234bb3a_ionAthlete.owl_functional.owl,17273794,969424,18243218
approximated_00422.owl_functional.owl,31544036,41094821,72638857
approximated_65229705-d5b1-400b-84b0-5b4c26959aa3_ceAnalysis.owl_functional.owl,136698060,215969327,352667387
approximated_kb-owl-syntax-unraveled-depth-4-km-relevant-cardinalities-disjointness.ofn_functional.owl,621471902,1295799696,1917271598
approximated_6ac8b71a-c597-420b-9166-1be85f288c05_riped_bass.ttl_functional.owl,12584342,3927168,16511510
3f612269-d41b-4e7e-b334-72a14c6549b5_t.obo.PREVIOUS_functional.owl,44131028,15004448,59135476
approximated_75a546e1-3238-4e4f-8c8b-e39bbc29ba94_tinguisher.rdf_functional.owl,15476806,3851198,19328004
approximated_3531f609-6a23-48a0-b9a1-50b7d49a26c0_Coping_saw.rdf_functional.owl,12350954,3720998,16071952
approximated_4a543d99-3243-4d9d-b47c-556c1d86b70f_situations.owl_functional.owl,23492324,13049382,36541706
47cc1fd9-225f-42f1-85d9-8ab0d77defbc_nstypetbox.owl_functional.owl,1377155927,3108443381,4485599308
approximated_0c701b3b-4333-447e-9366-5738d5b677e0_AmigoS.owl_functional.owl,14717290,9400583,24117873
30f83806-d44f-4da4-9377-fa8f7934644b_KategorieHarn_functional.owl,13298068,861105,14159173
approximated_0952a61a-ede0-4b56-b49e-6fb9ac5240dd_core.owl_functional.owl,17948904,9405312,27354216
approximated_389ecfd7-e8a0-4201-9449-de81d9f34999_se_missile.ttl_functional.owl,15260464,3713832,18974296
approximated_e3b94d04-7c87-49d5-bcb8-c1d2be6e1aad_ingObjects.owl_functional.owl,16690598,4908959,21599557
approximated_01f74aeb-1187-4a53-a22a-c1c2090aad52_Ice.rdf_functional.owl,18624328,5575769,24200097
approximated_aafab4a9-a3f2-4b35-903a-0c4e18f62ab8_raphicData.owl_functional.owl,11310638,6484669,17795307
approximated_310ab746-a1d3-4df5-ac56-39e32b776992_Informatica.rdf_functional.owl,11226658,4102937,15329595
approximated_1e958eda-7523-4a99-a4b9-9ff580a891e3_Bidet.rdf_functional.owl,11293268,3604215,14897483
approximated_ae693413-5af6-409d-b162-8f04782724d1_prSciModel.owl_functional.owl,134458495,211221122,345679617
approximated_029da1e2-d033-4a02-9b70-740b03a8511a_Salamander.rdf_functional.owl,16566483,3628412,20194895
9584f359-72cc-4c32-9560-36c5e4f405ba_asfanttbox.owl_functional.owl,168146443,350071793,518218236
approximated_9cd44199-c982-4abd-8fce-f9704e8e5672_Caviar.rdf_functional.owl,76698235,3789520,80487755
approximated_238c3531-2cf2-40fa-bd4f-8e891dad3e8f_Biological.owl_functional.owl,134177054,217872466,352049520
approximated_26eb572d-19c4-492c-b40b-46f3ad231d64_e.obo.PREVIOUS_functional.owl,450679009,952364614,1403043623
approximated_2f353011-267e-484b-92a5-9491ba8956d6_Provolone.rdf_functional.owl,12634414,4279118,16913532
5a546266-6d7d-439e-b41c-aa9cc99350ef_protlabels.owl_functional.owl,415006993,1021775943,1436782936
approximated_50cc5380-a4a1-4d55-9e54-9e7753d4b53c_Powidl.rdf_functional.owl,15480617,3619762,19100379
approximated_5b6f800b-746a-4ac7-8521-89daee0ddea9_stmas_cake.rdf_functional.owl,14040024,3647176,17687200
approximated_8af409af-7d64-4e38-8335-e8c93c4c0c1b_ka.owl_functional.owl,12824632,7978001,20802633
approximated_0805c492-a3fa-41e6-b667-9968da4d9e3f_iridlcfds.owl_functional.owl,47635527,16050836,63686363
approximated_596306c9-02e6-47f4-80ab-ae06fbe67c18_d_restorer.ttl_functional.owl,12078417,3716153,15794570
5af2c637-e44f-4d50-9ed9-4d808b97a4fc_0d.owlGene.owl_functional.owl,112507338,202906747,315414085
00148.owl_functional.owl,23698234,23756890,47455124
approximated_d0c3ffdc-cb62-4793-bfcf-861b39e9369d_ore_47_36i.owl_functional.owl,73459349,91241512,164700861
approximated_0432f8dc-1084-4d4e-99ee-0aa2881c8787_gfo.owl_functional.owl,15096842,7870816,22967658
approximated_58454d3b-5616-4c00-9752-eb280af7fbf5_a_slovakia.owl_functional.owl,452604209,86657130,539261339
5f77b4a0-54b7-4abd-b9b8-508747d351da_nbosimple.obo_functional.owl,22230492,43209045,65439537
approximated_106ee998-790d-412c-b0d9-baaa1524d185_ting_bench.rdf_functional.owl,17500348,3758024,21258372
approximated_56f4822e-1527-42e5-9445-449af8b499bb_Transformer.rdf_functional.owl,9500736,3812967,13313703
approximated_19c815e6-3edc-4e5a-a0ec-85d911eac3e5_Squeegee.rdf_functional.owl,9944559,3641205,13585764
approximated_00452.owl_functional.owl,151316838,368479048,519795886
approximated_kb-owl-syntax-unraveled-depth-3-km-relevant-cardinalities-disjointness-triggers-constant-classes-relation-axioms-value-classes.ofn_functional.owl,1328686109,1510532524,2839218633
c4f1cea1-28fa-4fb1-808f-e3c992206988_Musical.owl_functional.owl,14014317,1787359,15801676
d0c6d3c4-7482-4ab7-9097-dba7f1ac5988_OID_import.owl_functional.owl,15376656,9017677,24394333
approximated_63c9e5c0-326b-4cb7-a595-d9a09feaaabc_aboutserf.owl_functional.owl,20229559,2593625,22823184
5ac96124-0a4b-49d1-9e08-b1420bf133b1_classified.obo_functional.owl,347887400,386225358,734112758
00787.owl_functional.owl,2181800555,2581511648,4763312203
approximated_00557.owl_functional.owl,791005702,1688777613,2479783315
0bfc3bd6-41f4-4d29-95fe-6e72a34ec3e4_visiaetype.owl_functional.owl,136331693,386127567,522459260
vsao.vertebrate-skeletal-anatomy-ontology.20.owl.xml_functional.owl,17680099,22036466,39716565
approximated_35610ba1-5dd3-433a-8215-bfc798f2ed17_virControl.owl_functional.owl,135827149,227177784,363004933
approximated_13fac6b3-58ea-431b-935c-ae0dfb614156_Intel_MCS51.ttl_functional.owl,14579588,3784388,18363976
approximated_f50232a4-9b85-4167-8745-b80c26d30ceb_dimension_functional.owl,19842005,9767005,29609010
approximated_1e907dab-c336-46d9-acae-bbd43f866294_Intel_MCS48.rdf_functional.owl,16070429,3861651,19932080
0b0a4e5b-d23f-43b7-8058-799c8125e251_rySample_pages_functional.owl,15702481,1117011,16819492
cf23def0-f91f-4a62-b8b5-69ed4e5f5015_t.obo.PREVIOUS_functional.owl,25355220,64769982,90125202
approximated_1b5edc8a-cab0-4f29-a46e-e903eb9ab8ed_fostech.owl_functional.owl,11833070,7765127,19598197
approximated_d02b10cc-cbaa-4ae4-a4db-e360948b3c10_enceSystem.owl_functional.owl,139821366,250795964,390617330
approximated_f7136359-42c0-4dff-9ab9-765fc3485371_ATC.owl_functional.owl,23675033,6265695,29940728
4ddc0693-5ab6-4e03-81b5-3f2fc8f0eb28_Crustacean.owl_functional.owl,17676197,1456613,19132810
approximated_815a3212-921e-4396-bef9-5e8066b47e5e_Flagstone.rdf_functional.owl,10821570,4221439,15043009
approximated_5f4d3c25-d578-4a17-b8d1-144b4434d54e_Kite.ttl_functional.owl,13015174,3785131,16800305
approximated_7210d05b-eda2-42ce-a852-e6b49b0c13c5_rvation_v1.owl_functional.owl,12636597,5433239,18069836
approximated_00470.owl_functional.owl,2558780018,12811346637,15370126655
approximated_2df77c3f-725a-4665-8311-b42fd585f359_Speedometer.rdf_functional.owl,15414251,4561699,19975950
approximated_e163ba09-61cb-4387-bd2e-01179a69f1a9_bibo.n3_functional.owl,17734834,5587127,23321961
approximated_d1c6647a-3fdc-4e7e-aab6-6b771681b2d9_mdatamodel.owl_functional.owl,18013226,8111107,26124333
approximated_kb-owl-syntax-unraveled-depth-1-cardinalities-disjointness-triggers-constant-classes-relation-axioms-value-classes.ofn_functional.owl,746626754,1748383073,2495009827
approximated_a1a521cb-b92f-4b6e-9835-d2942a72c999__President.rdf_functional.owl,13665874,3646622,17312496
approximated_f6c11f60-c840-4437-8655-a0c907bd7702_onto.rdf_functional.owl,17350321,4823340,22173661
approximated_da24a8b9-ea7c-4b8d-a219-31e1f6d7c918_Processing.owl_functional.owl,133277299,232824969,366102268
approximated_fd913c9d-dcc5-4068-a69e-8280e5b63479_2netcdfobj.owl_functional.owl,94720199,6732921,101453120
268594cb-c716-4229-99c2-40c21f76164b_classified.obo_functional.owl,253615593,70977093,324592686
approximated_04b652de-64ea-4deb-b959-53ae80e1564b_nterface_1.rdf_functional.owl,37723316,3666357,41389673
approximated_7bc84fee-e6ad-4c9c-b8ac-a2d7d74bdbdf_iaomain.owl_functional.owl,14221583,8365526,22587109
approximated_2069d761-32c0-4a79-bdb4-47dfb0036c73_example1.1.owl_functional.owl,35304521,8678042,43982563
approximated_d99f46df-a7bb-4106-ae64-bebba38d6f25_Seismicity.owl_functional.owl,131601873,214564962,346166835
approximated_a0b72ed5-8dd8-4df6-95a5-272f4c232d90_TFL10niso.owl_functional.owl,14879078,4904297,19783375
approximated_462300e3-c3f0-4acc-8938-e3ac613ce7b1_Capelin.rdf_functional.owl,12391867,3801295,16193162
approximated_9fa64197-8c1e-4369-a787-62cf9b7b0743__preserves.rdf_functional.owl,13004021,3813068,16817089
approximated_b63c9718-5e0f-4712-a913-de2073471df6_goplus.owl_functional.owl,2154285994,6559960072,8714246066
3a024afe-acce-4972-b4f9-f2878a8df4d0_NIFCell4.owl_functional.owl,28143910,12490208,40634118
approximated_7cebc46f-c7de-4671-b213-106c5f366003_White_bread.rdf_functional.owl,8854176,3749371,12603547
approximated_bof.biodiversity-ontology.2.owl.xml_functional.owl,20239132,14116246,34355378
approximated_a59d81cc-3a62-43a6-bf2a-c29fc7478265_sio.owl_functional.owl,43348586,93500991,136849577
approximated_70d4edaa-92fc-4c40-af38-1f39f431fc3f_idDynamics.owl_functional.owl,134443009,216122761,350565770
approximated_9a47e70a-46f7-43d6-8021-de22fbb4ff89_een_hammer.rdf_functional.owl,56409187,3998402,60407589
approximated_f9df910c-7467-40b2-a7ab-c2c8a6175193_Wine_color.ttl_functional.owl,10775080,3676738,14451818
approximated_c7f8dc63-8b09-43ba-8abe-4ecfab37c00c_Valve_oil.ttl_functional.owl,17526843,3882869,21409712
92b4097a-bcb4-4984-9b36-81e317e9b89d_po.obo_functional.owl,62547130,135270616,197817746
approximated_00476.owl_functional.owl,95071557,201133601,296205158
approximated_d076704b-54e4-4393-93eb-e3e49fce4774_opQuantity.owl_functional.owl,159992273,247696878,407689151
approximated_98cf5a99-c63f-46e0-969b-101960e30ecf_complex1.0.owl_functional.owl,14127453,8526271,22653724
c3ade7ef-3484-4b9c-b98f-52d4ce77848b_anio_rerio.owl_functional.owl,332583729,561215263,893798992
approximated_24a6543f-8cf7-4402-a4e3-740a73b72961_it_breaker.ttl_functional.owl,11835368,4020860,15856228
approximated_18e301bd-c6a5-41f9-8542-e01175cd154d_Musk.rdf_functional.owl,18488047,3729213,22217260
approximated_00762538-1bcd-42af-9c56-bb27a71c7a39_ucd_pos.owl_functional.owl,15843990,15290045,31134035
approximated_027ab871-4b28-4d1e-bcb0-2c3742d9b353_Kasseri.rdf_functional.owl,12861015,3617527,16478542
approximated_4d0b0494-34b7-4b4d-9c91-53161f953500_pleAndPets.owl_functional.owl,14858258,3697102,18555360
approximated_08083461-91eb-4eb6-bf8c-388cde2954ef_Table_saw.rdf_functional.owl,10987296,3636839,14624135
approximated_99986c5d-c501-438d-a40f-d2da2f167ed7_eFrequency.owl_functional.owl,136686021,212633107,349319128
approximated_90afb9ed-961f-4d58-8845-5e626e9c60ff_russiaC.owl_functional.owl,12498188,8415441,20913629
approximated_afad60ce-2326-429e-81c5-ca55842c39c3_entication.owl_functional.owl,15242598,8647833,23890431
00177.owl_functional.owl,36057032,23694767,59751799
approximated_bdd10a5f-08ac-44e2-b828-a47bf2667d7f_Candy_cane.ttl_functional.owl,15143601,3724577,18868178
97f09d64-e36c-4175-bd00-c6f400535a3d_slim_yeast.obo_functional.owl,19745345,15517204,35262549
approximated_802f0e98-2591-4f4b-8f72-cb1d839e40b8_PaulFisher.rdf_functional.owl,18797502,5548279,24345781
approximated_8c47dc01-94fa-4e70-830e-c133b7f1b847_personale.owl_functional.owl,21030433,10497721,31528154
approximated_2b321d19-3909-4e14-bb2f-6c0404a3b5a8_ny_lobster.ttl_functional.owl,13333139,3937318,17270457
approximated_00104.owl_functional.owl,70521916,67530658,138052574
approximated_9af2b577-d766-46db-9569-eafc4bbe6f7f_SensoComune.owl_functional.owl,15882316,4472830,20355146
approximated_101e22b2-1bc4-4893-be05-413b83e3a2f7_Halva.rdf_functional.owl,13862192,3948664,17810856
approximated_2071f048-a776-425d-8240-30f02c14ae0f_mergedtbox.owl_functional.owl,1160234398,3298552156,4458786554
approximated_5abee09f-ccc4-4555-8628-878e575d68d9_erOntology.owl_functional.owl,18543200,6243305,24786505
approximated_08db27e2-ad96-4553-a476-473743cd766e_230onto.rdf_functional.owl,17101862,6147572,23249434
approximated_217add98-3f83-4b12-a6b3-6dce4d5b94cf_Love_Hearts.ttl_functional.owl,15838582,3883575,19722157
95c913f1-b961-4bee-85c5-6579e4904fdc_NIFQuality.owl_functional.owl,14345025,6684428,21029453
approximated_6fa27e9a-6801-4cfd-9f07-6a2416657e74_cdk.owl_functional.owl,33085439,53101082,86186521
approximated_b2cd1a83-477c-4c6b-9107-35d2a58e2b08_Montasio.rdf_functional.owl,13996002,3827719,17823721
approximated_590d0afe-c660-47ef-8950-b0a2c1159cd1_Cement.rdf_functional.owl,14352964,3839910,18192874
approximated_94ad6e1b-5bb8-4dad-8aae-3ca5664b8e4b_ster_bread.ttl_functional.owl,15575109,3747537,19322646
approximated_2ef68cf6-ed2e-4767-93e5-4adae6dace47_Jig_borer.ttl_functional.owl,17264002,3826051,21090053
approximated_0ccf8e8d-23db-495b-a2b5-bcb2c31d546c_movie.owl_functional.owl,14144226,2515449,16659675
4e6e16eb-8469-44d3-bcff-8adce2b99495_i.obo.PREVIOUS_functional.owl,211206794,124570318,335777112
approximated_da802573-e7e8-4cf0-b64e-2a2e4d24c09f_Torch.rdf_functional.owl,13449993,3786025,17236018
approximated_603edd87-ffe0-4d9a-98a1-638bc81c6de4_Horsebread.rdf_functional.owl,13611925,3875356,17487281
approximated_50265ad9-064e-4fb3-9059-d475bc7369f7_Thunnus.rdf_functional.owl,15053825,3682106,18735931
approximated_kb-owl-syntax-unraveled-depth-2-cardinalities-constant-classes-value-classes.ofn_functional.owl,428783167,1089100341,1517883508
approximated_2ce40108-030a-46b1-986d-663f0af52f90_Moresca.ttl_functional.owl,8671573,4190852,12862425
549dd079-32d8-4fb5-9102-7821da83b74f_DCD100.rdf_functional.owl,380653034,499690873,880343907
approximated_6af1bc35-b7e1-4fd3-96ab-bf6e04b1cd2f_Bigeye_tuna.ttl_functional.owl,10055410,4623191,14678601
approximated_0aa095fd-866d-4866-b0b2-4115d687deb2_nlop_valve.ttl_functional.owl,14891081,4212036,19103117
approximated_5106a42a-1d1a-4311-97a3-7017a9a4fd20_logyrdfxml.owl_functional.owl,14127193,4424831,18552024
approximated_fb75cc9c-11b0-40d1-bceb-f3395b82dafd_esg.owl_functional.owl,89650028,13966771,103616799
approximated_7ae1eceb-a85d-4883-bdad-d384cee530a8_Quesillo.rdf_functional.owl,11823722,3635798,15459520
approximated_ad25493e-5020-4eb5-bc3a-815120cd1046_Blaa.ttl_functional.owl,15199929,3652806,18852735
approximated_ce8f4c94-c83a-4ab4-97f3-b4460c0f550a_Grounding.owl_functional.owl,18515342,7179822,25695164
approximated_0321ae14-3a1e-43d9-9f39-5c28b78938b5_Dubnium.ttl_functional.owl,14272996,3900555,18173551
1afd4727-f67e-44b7-a957-6ba2f17b90c1_Hospital.owl_functional.owl,15584984,1934247,17519231
approximated_53f7b772-aa52-44f2-b0b8-b8d098d43fec_n_phenotype_xp_functional.owl,395960981,982783106,1378744087
approximated_00386.owl_functional.owl,651886367,1963787713,2615674080
approximated_713157b8-7b42-49f0-ac0a-9324da337943_Intel_80386.ttl_functional.owl,18178821,3698504,21877325
approximated_e589a49e-acb1-44d0-8860-9472a1c7a2fe_enAtmoWind.owl_functional.owl,164713898,242712022,407425920
approximated_3e3e226c-4953-485c-a92b-b8f3469cb14d_Copra.ttl_functional.owl,12180098,4097763,16277861
efb640f7-d695-4f43-9f88-58681f51947f_Legislature.owl_functional.owl,11231643,1235217,12466860
approximated_2fd0eaef-81c1-498a-8486-3c5f161e1205_btl2.owl_functional.owl,10960691,3550257,14510948
approximated_3e3ff84d-380f-4c44-b84c-c10267eaa3b0_FMolecule2.owl_functional.owl,351165323,769058434,1120223757
approximated_363c4e2a-5f18-46d3-abc5-11b6c317180b_som.owl_functional.owl,17781103,10895136,28676239
approximated_fdfa32dd-7fbf-414f-b236-856dcbca85b6_complex1.0.owl_functional.owl,18445936,6222170,24668106
approximated_1e4ed76a-e564-4dcc-9dc3-7241793e7d86_Balisto.ttl_functional.owl,16019168,3623524,19642692
f19593c7-6949-462e-b044-5c10bd2e51d7_onto.rdf_functional.owl,17714316,1772702,19487018
d2ead1db-7750-4183-850b-44fb1d70e85b_psimi.owl2_functional.owl,41559834,103880719,145440553
approximated_16382288-9d3e-418d-972a-a3ad296db399_AAO_functional.owl,64178494,130657855,194836349
